epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
18,161.885,0.70593,1.41831,0.01295,0.65202,0.67837,0.70808,0.58424,0.66199,1.13143,0.01841,0.000346819,0.000346819,0.000346819
19,169.954,0.67753,1.36143,0.01265,0.68341,0.64542,0.69659,0.5873,0.6544,1.07276,0.01824,0.000342691,0.000342691,0.000342691
20,178.106,0.6731,1.31112,0.01256,0.66243,0.70533,0.71884,0.60318,0.64584,1.03528,0.01763,0.000338562,0.000338562,0.000338562
21,186.259,0.67427,1.28784,0.0124,0.66177,0.69922,0.71576,0.60189,0.65679,1.08826,0.01811,0.000334434,0.000334434,0.000334434
22,194.602,0.67648,1.19794,0.01237,0.70555,0.71082,0.74246,0.63088,0.65721,0.96604,0.01843,0.000330306,0.000330306,0.000330306
23,202.896,0.6653,1.17909,0.01216,0.7326,0.67586,0.74806,0.63006,0.66283,0.94043,0.01798,0.000326177,0.000326177,0.000326177
24,211.156,0.67085,1.16894,0.01264,0.73337,0.67636,0.75054,0.63212,0.67183,0.99019,0.01868,0.000322049,0.000322049,0.000322049
25,219.322,0.67014,1.11113,0.01234,0.72743,0.6763,0.74159,0.61206,0.70084,0.98102,0.01975,0.000317921,0.000317921,0.000317921
26,227.606,0.6757,1.09126,0.01256,0.71572,0.73523,0.76183,0.61679,0.74952,0.90806,0.02189,0.000313792,0.000313792,0.000313792
27,235.795,0.65708,1.04911,0.01226,0.76396,0.70573,0.76866,0.63548,0.66858,0.89351,0.01827,0.000309664,0.000309664,0.000309664
28,243.999,0.64587,1.06644,0.01181,0.72467,0.7092,0.7691,0.63441,0.67552,0.95993,0.01839,0.000305536,0.000305536,0.000305536
29,252.16,0.64749,0.98045,0.0119,0.71925,0.68957,0.73884,0.61943,0.65887,1.00813,0.01795,0.000301408,0.000301408,0.000301408
30,260.338,0.64044,0.95817,0.01191,0.72432,0.71482,0.75939,0.63083,0.68298,0.97087,0.01883,0.000297279,0.000297279,0.000297279
31,268.579,0.64132,0.95996,0.01196,0.76437,0.71952,0.77526,0.65765,0.65299,0.92757,0.01827,0.000293151,0.000293151,0.000293151
32,276.77,0.6273,0.94061,0.01174,0.77978,0.71656,0.78119,0.65697,0.65631,0.88791,0.01812,0.000289023,0.000289023,0.000289023
33,284.894,0.64663,0.91203,0.01171,0.75607,0.72106,0.77781,0.63872,0.70307,0.88452,0.01996,0.000284894,0.000284894,0.000284894
34,293.174,0.63356,0.91775,0.01156,0.79108,0.72441,0.79061,0.65902,0.66899,0.84519,0.01856,0.000280766,0.000280766,0.000280766
35,301.366,0.63233,0.86631,0.01147,0.78429,0.7246,0.79391,0.66605,0.66477,0.85286,0.01822,0.000276638,0.000276638,0.000276638
36,309.53,0.64042,0.88666,0.01183,0.76775,0.71509,0.77839,0.65023,0.64718,0.86512,0.01776,0.000272509,0.000272509,0.000272509
37,317.677,0.60657,0.87204,0.01086,0.74526,0.71185,0.76261,0.64052,0.64639,0.9735,0.01772,0.000268381,0.000268381,0.000268381
38,325.934,0.63791,0.85907,0.01139,0.80927,0.67594,0.78318,0.65805,0.65214,0.88895,0.01809,0.000264253,0.000264253,0.000264253
39,334.096,0.62292,0.86003,0.01153,0.75226,0.72788,0.78058,0.65369,0.6883,0.93915,0.0191,0.000260125,0.000260125,0.000260125
40,342.442,0.60644,0.82096,0.01126,0.78923,0.70399,0.76932,0.64022,0.69367,0.91876,0.01953,0.000255996,0.000255996,0.000255996
41,350.717,0.61481,0.83925,0.01117,0.79339,0.72882,0.79839,0.67672,0.64304,0.83434,0.01758,0.000251868,0.000251868,0.000251868
42,358.871,0.61142,0.79212,0.01133,0.83114,0.7199,0.80977,0.68373,0.64427,0.82327,0.01762,0.00024774,0.00024774,0.00024774
43,366.967,0.60201,0.81528,0.01102,0.74904,0.75831,0.79926,0.67395,0.64037,0.86178,0.01757,0.000243611,0.000243611,0.000243611
44,375.031,0.60197,0.7806,0.01143,0.82668,0.72087,0.79191,0.66179,0.67102,0.83958,0.01896,0.000239483,0.000239483,0.000239483
45,383.165,0.58889,0.75723,0.0111,0.79043,0.73289,0.80366,0.68166,0.6359,0.81527,0.01744,0.000235355,0.000235355,0.000235355
46,391.295,0.59296,0.76008,0.0108,0.80867,0.75082,0.80022,0.67442,0.64229,0.86427,0.01774,0.000231226,0.000231226,0.000231226
47,400.73,0.58738,0.73294,0.01059,0.76674,0.72556,0.78421,0.66171,0.63632,0.90937,0.01747,0.000227098,0.000227098,0.000227098
48,409.194,0.5916,0.69811,0.01102,0.7943,0.73191,0.79517,0.67331,0.63844,0.84647,0.01738,0.00022297,0.00022297,0.00022297
49,417.392,0.6018,0.7206,0.01083,0.84367,0.70039,0.79877,0.67546,0.63587,0.82046,0.01753,0.000218842,0.000218842,0.000218842
50,425.517,0.58381,0.72861,0.01066,0.78719,0.74324,0.8094,0.68252,0.61703,0.83337,0.01661,0.000214713,0.000214713,0.000214713
51,433.588,0.56437,0.70597,0.01035,0.81006,0.76124,0.81507,0.68487,0.66014,0.82105,0.01804,0.000210585,0.000210585,0.000210585
52,441.785,0.57037,0.67097,0.01055,0.819,0.74657,0.81162,0.68838,0.64259,0.78852,0.01742,0.000206457,0.000206457,0.000206457
53,449.889,0.55496,0.67965,0.01008,0.77316,0.75657,0.80185,0.68329,0.63198,0.84058,0.01702,0.000202328,0.000202328,0.000202328
54,457.945,0.57377,0.65259,0.01055,0.75065,0.7683,0.80366,0.67591,0.63022,0.82224,0.0171,0.0001982,0.0001982,0.0001982
55,465.985,0.5681,0.66339,0.01035,0.79595,0.76528,0.81896,0.70036,0.62283,0.75999,0.01706,0.000194072,0.000194072,0.000194072
56,474.109,0.55999,0.66293,0.01006,0.80023,0.7444,0.80375,0.68388,0.63416,0.79346,0.0172,0.000189943,0.000189943,0.000189943
57,482.193,0.56832,0.6691,0.01018,0.82061,0.7584,0.81652,0.68657,0.6596,0.80297,0.01793,0.000185815,0.000185815,0.000185815
58,490.272,0.56635,0.68316,0.01021,0.77863,0.76821,0.80445,0.67633,0.63421,0.81628,0.01703,0.000181687,0.000181687,0.000181687
59,498.398,0.55405,0.63605,0.01008,0.8258,0.74365,0.82612,0.69951,0.62357,0.77585,0.01677,0.000177559,0.000177559,0.000177559
60,506.618,0.54792,0.63524,0.00996,0.82749,0.74775,0.8167,0.69882,0.60251,0.80661,0.0162,0.00017343,0.00017343,0.00017343
61,514.711,0.56626,0.62329,0.01029,0.80265,0.76782,0.82521,0.70092,0.62621,0.7424,0.01696,0.000169302,0.000169302,0.000169302
62,522.949,0.55524,0.63097,0.01009,0.78487,0.77971,0.82238,0.70332,0.61732,0.79219,0.0167,0.000165174,0.000165174,0.000165174
63,531.254,0.53649,0.60547,0.0097,0.83084,0.77323,0.83535,0.70521,0.62021,0.76282,0.01658,0.000161045,0.000161045,0.000161045
64,539.394,0.53547,0.60483,0.00987,0.80556,0.77092,0.82347,0.70244,0.6213,0.78341,0.0167,0.000156917,0.000156917,0.000156917
65,547.479,0.53597,0.60606,0.00941,0.77583,0.78172,0.81978,0.69733,0.62102,0.80512,0.01668,0.000152789,0.000152789,0.000152789
66,555.627,0.54114,0.62264,0.00958,0.7943,0.76941,0.81554,0.69296,0.60852,0.80327,0.01653,0.00014866,0.00014866,0.00014866
67,563.828,0.53313,0.59056,0.00953,0.8162,0.76903,0.8316,0.70775,0.61886,0.74364,0.01669,0.000144532,0.000144532,0.000144532
68,572.029,0.52784,0.59754,0.00953,0.82244,0.75194,0.82211,0.70225,0.6158,0.79109,0.01657,0.000140404,0.000140404,0.000140404
69,580.266,0.53544,0.59717,0.00976,0.7961,0.76472,0.82004,0.70169,0.6101,0.76401,0.01638,0.000136276,0.000136276,0.000136276
70,588.518,0.54209,0.59143,0.00961,0.8093,0.75791,0.82247,0.70062,0.60732,0.76158,0.01617,0.000132147,0.000132147,0.000132147
71,596.718,0.52757,0.58416,0.00949,0.79169,0.79247,0.82496,0.70431,0.6173,0.77158,0.0166,0.000128019,0.000128019,0.000128019
72,604.937,0.51491,0.57854,0.00948,0.83115,0.74357,0.8205,0.69652,0.64045,0.80121,0.01754,0.000123891,0.000123891,0.000123891
73,613.166,0.54189,0.58964,0.00968,0.83431,0.74047,0.82342,0.70121,0.63105,0.77311,0.01692,0.000119762,0.000119762,0.000119762
74,621.427,0.5196,0.5816,0.00941,0.83569,0.7598,0.82952,0.69756,0.64665,0.75043,0.01732,0.000115634,0.000115634,0.000115634
75,629.56,0.51291,0.58181,0.00936,0.8613,0.74569,0.82169,0.69567,0.63125,0.77778,0.01688,0.000111506,0.000111506,0.000111506
76,637.724,0.53168,0.58181,0.00935,0.84431,0.75271,0.82001,0.69692,0.62871,0.80586,0.01696,0.000107378,0.000107378,0.000107378
77,645.852,0.52758,0.53936,0.00948,0.81702,0.76962,0.82875,0.70754,0.61905,0.77816,0.01665,0.000103249,0.000103249,0.000103249
78,654.023,0.5098,0.54834,0.00928,0.83886,0.75401,0.82364,0.7009,0.61627,0.78552,0.01651,9.91209e-05,9.91209e-05,9.91209e-05
79,662.109,0.50515,0.55026,0.00894,0.80622,0.75927,0.82343,0.69803,0.62687,0.79127,0.01692,9.49926e-05,9.49926e-05,9.49926e-05
80,670.245,0.51701,0.56011,0.00919,0.84167,0.73681,0.82189,0.70299,0.62094,0.78549,0.01656,9.08643e-05,9.08643e-05,9.08643e-05
81,678.448,0.51096,0.55045,0.00897,0.80994,0.7645,0.8231,0.69411,0.6195,0.78751,0.01645,8.6736e-05,8.6736e-05,8.6736e-05
82,686.645,0.50986,0.52705,0.00914,0.80436,0.7672,0.81585,0.6922,0.63019,0.7941,0.01677,8.26077e-05,8.26077e-05,8.26077e-05
83,694.82,0.50043,0.54767,0.00884,0.82531,0.74167,0.81445,0.69432,0.61696,0.82227,0.01653,7.84794e-05,7.84794e-05,7.84794e-05
84,702.986,0.50668,0.52995,0.00886,0.79029,0.7753,0.81923,0.69684,0.61172,0.81046,0.01635,7.43511e-05,7.43511e-05,7.43511e-05
85,711.192,0.50703,0.53992,0.009,0.78626,0.78771,0.81952,0.70003,0.60849,0.80181,0.01623,7.02228e-05,7.02228e-05,7.02228e-05
86,719.294,0.49845,0.54186,0.00886,0.84306,0.73427,0.822,0.70018,0.61186,0.78583,0.01632,6.60945e-05,6.60945e-05,6.60945e-05
87,727.372,0.49156,0.51059,0.00878,0.83201,0.77262,0.82698,0.7032,0.61449,0.77604,0.01645,6.19662e-05,6.19662e-05,6.19662e-05
88,735.459,0.49146,0.53395,0.00861,0.81668,0.77017,0.82183,0.70055,0.61368,0.78724,0.01644,5.78379e-05,5.78379e-05,5.78379e-05
89,743.567,0.48997,0.5357,0.00878,0.8059,0.766,0.82165,0.70054,0.61145,0.80454,0.01651,5.37096e-05,5.37096e-05,5.37096e-05
90,751.651,0.51006,0.54996,0.00904,0.80057,0.76409,0.81874,0.69996,0.60127,0.78822,0.01611,4.95813e-05,4.95813e-05,4.95813e-05
91,787.123,0.40273,0.36406,0.00965,0.80713,0.71858,0.79297,0.67256,0.63266,0.92898,0.0172,4.5453e-05,4.5453e-05,4.5453e-05
92,795.183,0.36817,0.30605,0.00854,0.80479,0.7035,0.79022,0.66821,0.63355,0.94355,0.0172,4.13247e-05,4.13247e-05,4.13247e-05
93,803.171,0.34582,0.27087,0.00792,0.75882,0.73942,0.79773,0.67806,0.6191,0.90695,0.01658,3.71964e-05,3.71964e-05,3.71964e-05
94,811.247,0.35595,0.2722,0.00812,0.7866,0.7366,0.80265,0.68198,0.63104,0.89225,0.01706,3.30681e-05,3.30681e-05,3.30681e-05
95,819.421,0.34588,0.2465,0.00792,0.77515,0.74703,0.80732,0.6862,0.61717,0.88129,0.01655,2.89398e-05,2.89398e-05,2.89398e-05
96,827.516,0.33327,0.25591,0.00744,0.79241,0.75438,0.81047,0.68817,0.61675,0.87163,0.01644,2.48115e-05,2.48115e-05,2.48115e-05
97,835.504,0.34595,0.24666,0.00773,0.8324,0.70942,0.80508,0.68389,0.62417,0.87507,0.01669,2.06832e-05,2.06832e-05,2.06832e-05
98,843.692,0.33563,0.25053,0.00748,0.79548,0.74699,0.80559,0.68441,0.62066,0.87415,0.01662,1.65549e-05,1.65549e-05,1.65549e-05
99,851.766,0.33059,0.23639,0.00741,0.78672,0.76097,0.81061,0.69094,0.61654,0.86849,0.01649,1.24266e-05,1.24266e-05,1.24266e-05
100,860.269,0.33059,0.24738,0.00726,0.79209,0.76288,0.81046,0.68972,0.61506,0.86446,0.01644,8.2983e-06,8.2983e-06,8.2983e-06
