epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
14,194.31,0.74357,1.09723,0.01492,0.71099,0.70068,0.7411,0.58197,0.81209,1.04815,0.02343,0.000363332,0.000363332,0.000363332
15,206.916,0.74244,1.06745,0.01474,0.73429,0.73664,0.76361,0.61408,0.76272,0.98181,0.02147,0.000359204,0.000359204,0.000359204
16,219.626,0.72573,1.00806,0.01495,0.72682,0.67961,0.75754,0.60219,0.75649,1.06128,0.02091,0.000355076,0.000355076,0.000355076
17,232.236,0.71922,1.00805,0.0142,0.68679,0.66091,0.71605,0.57044,0.78029,1.16399,0.0219,0.000350947,0.000350947,0.000350947
18,244.897,0.7311,0.97206,0.01402,0.73117,0.71601,0.74936,0.60699,0.72925,1.02646,0.01987,0.000346819,0.000346819,0.000346819
19,257.525,0.71332,0.95098,0.01393,0.77997,0.72987,0.78832,0.63074,0.75099,0.96293,0.02079,0.000342691,0.000342691,0.000342691
20,270.242,0.69876,0.92928,0.01381,0.75354,0.66329,0.75068,0.58582,0.79431,1.05293,0.02231,0.000338562,0.000338562,0.000338562
21,282.869,0.69889,0.90548,0.01384,0.70215,0.73814,0.74412,0.60584,0.71745,1.00472,0.0197,0.000334434,0.000334434,0.000334434
22,295.481,0.69416,0.8732,0.01351,0.75644,0.69177,0.75911,0.61875,0.6875,1.01938,0.01858,0.000330306,0.000330306,0.000330306
23,308.156,0.70169,0.87575,0.01352,0.72589,0.66293,0.73606,0.59413,0.70703,1.07361,0.0191,0.000326177,0.000326177,0.000326177
24,320.856,0.69266,0.85845,0.01367,0.7018,0.72271,0.74326,0.60562,0.73827,1.05678,0.02018,0.000322049,0.000322049,0.000322049
25,333.569,0.67031,0.82,0.01293,0.77598,0.65697,0.75103,0.59952,0.74774,1.06182,0.02095,0.000317921,0.000317921,0.000317921
26,346.274,0.69656,0.87233,0.0139,0.76208,0.72674,0.76741,0.62716,0.71633,0.90038,0.01979,0.000313792,0.000313792,0.000313792
27,358.974,0.67378,0.80256,0.01326,0.67605,0.68704,0.71712,0.58805,0.71248,1.08925,0.01975,0.000309664,0.000309664,0.000309664
28,372.003,0.68568,0.79571,0.01369,0.72199,0.73316,0.74784,0.60844,0.72815,1.01856,0.01982,0.000305536,0.000305536,0.000305536
29,384.949,0.67289,0.79271,0.01301,0.76291,0.69219,0.75091,0.60891,0.72285,1.04064,0.01955,0.000301408,0.000301408,0.000301408
30,397.875,0.67008,0.74852,0.01298,0.7142,0.65414,0.711,0.57689,0.76671,1.17901,0.02229,0.000297279,0.000297279,0.000297279
31,411.257,0.66303,0.73569,0.01297,0.77584,0.70283,0.7912,0.63573,0.72795,0.95097,0.01981,0.000293151,0.000293151,0.000293151
32,424.295,0.65809,0.71166,0.01259,0.71391,0.78988,0.79414,0.64539,0.71364,0.81869,0.01947,0.000289023,0.000289023,0.000289023
33,437.193,0.66789,0.71933,0.01301,0.80366,0.73813,0.80025,0.65681,0.71539,0.84724,0.01983,0.000284894,0.000284894,0.000284894
34,451.016,0.64067,0.66993,0.01236,0.74263,0.73662,0.77389,0.6247,0.72377,0.98611,0.01992,0.000280766,0.000280766,0.000280766
35,463.236,0.62768,0.70426,0.01237,0.80698,0.746,0.79796,0.66063,0.69961,0.83825,0.01875,0.000276638,0.000276638,0.000276638
36,475.257,0.63535,0.69685,0.01217,0.75224,0.75468,0.80218,0.66013,0.68876,0.84677,0.01814,0.000272509,0.000272509,0.000272509
37,487.469,0.62484,0.66625,0.0121,0.73361,0.75198,0.77975,0.63145,0.71448,0.93034,0.0191,0.000268381,0.000268381,0.000268381
38,499.402,0.62099,0.67586,0.01195,0.79546,0.74516,0.80652,0.65449,0.72992,0.82745,0.01965,0.000264253,0.000264253,0.000264253
39,511.298,0.60809,0.65425,0.01183,0.82414,0.74077,0.81392,0.67279,0.6549,0.79425,0.01731,0.000260125,0.000260125,0.000260125
40,523.449,0.59548,0.64459,0.01167,0.77063,0.72423,0.7928,0.64297,0.71384,0.88799,0.01926,0.000255996,0.000255996,0.000255996
41,535.693,0.60711,0.64305,0.01211,0.81305,0.7414,0.80378,0.66646,0.66384,0.80624,0.01764,0.000251868,0.000251868,0.000251868
42,547.824,0.60766,0.60306,0.01165,0.73824,0.76203,0.79727,0.65427,0.68851,0.87421,0.0186,0.00024774,0.00024774,0.00024774
43,559.887,0.606,0.61482,0.01177,0.77388,0.77968,0.79717,0.65362,0.69862,0.82979,0.01892,0.000243611,0.000243611,0.000243611
44,572.07,0.60743,0.61897,0.01176,0.80499,0.75876,0.81074,0.65576,0.67432,0.82253,0.01752,0.000239483,0.000239483,0.000239483
45,584.284,0.58879,0.59933,0.011,0.75637,0.74565,0.79433,0.65554,0.66625,0.85569,0.01729,0.000235355,0.000235355,0.000235355
46,596.822,0.5836,0.6145,0.01091,0.76749,0.71098,0.78424,0.64465,0.70248,0.88438,0.01913,0.000231226,0.000231226,0.000231226
47,609.253,0.58622,0.58576,0.0115,0.75924,0.76402,0.79847,0.67796,0.62721,0.84413,0.01613,0.000227098,0.000227098,0.000227098
48,621.947,0.56367,0.55419,0.01076,0.78987,0.74938,0.80719,0.6669,0.64948,0.83127,0.01684,0.00022297,0.00022297,0.00022297
49,634.405,0.55123,0.57494,0.01024,0.78475,0.75753,0.80167,0.6655,0.63266,0.85908,0.0164,0.000218842,0.000218842,0.000218842
50,646.86,0.56727,0.56938,0.01106,0.76562,0.75831,0.7843,0.65148,0.64412,0.90095,0.0166,0.000214713,0.000214713,0.000214713
51,659.401,0.55401,0.55156,0.01047,0.79217,0.78394,0.8229,0.68715,0.65053,0.82124,0.01693,0.000210585,0.000210585,0.000210585
52,671.912,0.56476,0.5637,0.01075,0.80521,0.72499,0.80699,0.66309,0.68746,0.88069,0.0182,0.000206457,0.000206457,0.000206457
53,684.401,0.56248,0.55415,0.01081,0.79057,0.72971,0.78837,0.66188,0.61612,0.92334,0.01576,0.000202328,0.000202328,0.000202328
54,696.915,0.56169,0.54892,0.01061,0.79081,0.76138,0.80405,0.67053,0.65846,0.86004,0.01731,0.0001982,0.0001982,0.0001982
55,709.473,0.5466,0.50505,0.01036,0.78282,0.78225,0.81275,0.67317,0.63352,0.87244,0.01653,0.000194072,0.000194072,0.000194072
56,721.937,0.54503,0.52799,0.01016,0.787,0.73486,0.78761,0.66107,0.62506,0.92593,0.01615,0.000189943,0.000189943,0.000189943
57,734.343,0.54444,0.5162,0.01021,0.75893,0.80668,0.81423,0.67742,0.63178,0.81964,0.01611,0.000185815,0.000185815,0.000185815
58,746.824,0.54072,0.51704,0.01012,0.79004,0.76247,0.80837,0.65906,0.67495,0.83133,0.01814,0.000181687,0.000181687,0.000181687
59,759.213,0.52888,0.50286,0.00993,0.7952,0.78182,0.81804,0.68332,0.62284,0.78924,0.01605,0.000177559,0.000177559,0.000177559
60,771.653,0.51533,0.4912,0.00977,0.79867,0.78609,0.82111,0.67135,0.65274,0.81116,0.01691,0.00017343,0.00017343,0.00017343
61,784.083,0.52145,0.47851,0.00983,0.78394,0.80183,0.82753,0.68464,0.67075,0.78566,0.01744,0.000169302,0.000169302,0.000169302
62,796.499,0.51479,0.47986,0.00971,0.76582,0.78617,0.81328,0.67333,0.66136,0.79494,0.01729,0.000165174,0.000165174,0.000165174
63,809.071,0.51042,0.47022,0.00959,0.80623,0.77766,0.83128,0.69711,0.61816,0.76022,0.01604,0.000161045,0.000161045,0.000161045
64,821.6,0.50504,0.45922,0.0096,0.79215,0.77289,0.79863,0.66878,0.61157,0.8645,0.01566,0.000156917,0.000156917,0.000156917
65,834.097,0.5171,0.48136,0.00944,0.79613,0.78206,0.81235,0.68362,0.62437,0.80143,0.01605,0.000152789,0.000152789,0.000152789
66,846.634,0.51458,0.47906,0.00935,0.79864,0.77583,0.81454,0.68143,0.64871,0.79078,0.01651,0.00014866,0.00014866,0.00014866
67,859.11,0.49497,0.44606,0.00914,0.82114,0.74469,0.81084,0.67637,0.63807,0.84586,0.01632,0.000144532,0.000144532,0.000144532
68,871.643,0.48532,0.45459,0.00921,0.81346,0.76346,0.80273,0.67334,0.63665,0.86072,0.01629,0.000140404,0.000140404,0.000140404
69,884.152,0.48097,0.44542,0.00909,0.81632,0.78045,0.82444,0.68946,0.63855,0.78555,0.01629,0.000136276,0.000136276,0.000136276
70,896.541,0.4833,0.437,0.0092,0.79366,0.77777,0.81096,0.68119,0.63985,0.8417,0.01657,0.000132147,0.000132147,0.000132147
71,908.814,0.48736,0.43629,0.00926,0.82308,0.76154,0.81895,0.68713,0.63224,0.84052,0.01629,0.000128019,0.000128019,0.000128019
72,921.095,0.49796,0.44854,0.00934,0.8103,0.79227,0.81881,0.67961,0.65462,0.82097,0.01685,0.000123891,0.000123891,0.000123891
73,933.319,0.46857,0.42129,0.00871,0.7856,0.7801,0.80835,0.67326,0.64253,0.86685,0.01681,0.000119762,0.000119762,0.000119762
74,945.632,0.46954,0.42677,0.0089,0.80096,0.79286,0.82089,0.68431,0.6294,0.80653,0.01601,0.000115634,0.000115634,0.000115634
75,957.928,0.46725,0.44138,0.00878,0.83095,0.77544,0.82614,0.6828,0.63209,0.80555,0.01621,0.000111506,0.000111506,0.000111506
76,971.037,0.47035,0.40691,0.00881,0.8013,0.79357,0.82123,0.68111,0.62114,0.81628,0.01584,0.000107378,0.000107378,0.000107378
77,983.235,0.46325,0.42145,0.00872,0.82672,0.76218,0.82166,0.69171,0.61481,0.83658,0.01565,0.000103249,0.000103249,0.000103249
78,995.592,0.46182,0.41194,0.00863,0.82776,0.75012,0.82273,0.68782,0.60892,0.86534,0.01532,9.91209e-05,9.91209e-05,9.91209e-05
79,1007.82,0.45267,0.40202,0.00844,0.78904,0.8166,0.83019,0.70014,0.58977,0.81414,0.01481,9.49926e-05,9.49926e-05,9.49926e-05
80,1020.15,0.45835,0.40478,0.00848,0.81782,0.78085,0.82411,0.6878,0.60157,0.82971,0.01513,9.08643e-05,9.08643e-05,9.08643e-05
81,1032.46,0.4579,0.37743,0.00832,0.82775,0.78791,0.83094,0.69146,0.60284,0.81675,0.01509,8.6736e-05,8.6736e-05,8.6736e-05
82,1044.88,0.43943,0.39406,0.00811,0.84129,0.77041,0.83258,0.69485,0.60522,0.83495,0.01521,8.26077e-05,8.26077e-05,8.26077e-05
83,1057.1,0.44074,0.40766,0.00822,0.81945,0.79973,0.83275,0.69841,0.59228,0.79172,0.01474,7.84794e-05,7.84794e-05,7.84794e-05
84,1069.3,0.42688,0.38241,0.00789,0.83459,0.77262,0.82596,0.69269,0.60379,0.79552,0.01523,7.43511e-05,7.43511e-05,7.43511e-05
85,1081.46,0.44789,0.40408,0.00831,0.81018,0.79535,0.8225,0.69305,0.589,0.79323,0.01476,7.02228e-05,7.02228e-05,7.02228e-05
86,1093.65,0.43237,0.37976,0.00827,0.80917,0.77877,0.81578,0.68674,0.58792,0.82132,0.01478,6.60945e-05,6.60945e-05,6.60945e-05
87,1105.83,0.443,0.38811,0.00818,0.80607,0.80122,0.82307,0.69017,0.59618,0.83014,0.01484,6.19662e-05,6.19662e-05,6.19662e-05
88,1118.07,0.43971,0.37922,0.00804,0.81513,0.76267,0.81765,0.68794,0.59617,0.82349,0.01476,5.78379e-05,5.78379e-05,5.78379e-05
89,1130.31,0.4287,0.366,0.00798,0.80536,0.77339,0.82089,0.69171,0.59897,0.81071,0.01498,5.37096e-05,5.37096e-05,5.37096e-05
90,1142.55,0.42225,0.37384,0.00804,0.80713,0.7747,0.82057,0.69109,0.59981,0.81082,0.01501,4.95813e-05,4.95813e-05,4.95813e-05
91,1182.5,0.31005,0.21301,0.00792,0.82774,0.75616,0.80394,0.67433,0.62065,0.88344,0.01571,4.5453e-05,4.5453e-05,4.5453e-05
92,1194.7,0.28212,0.18237,0.00676,0.81478,0.75748,0.79247,0.66559,0.62204,0.92402,0.01576,4.13247e-05,4.13247e-05,4.13247e-05
93,1206.86,0.27714,0.17126,0.00685,0.83923,0.7424,0.79014,0.66301,0.62199,0.97672,0.01586,3.71964e-05,3.71964e-05,3.71964e-05
94,1219.09,0.27085,0.16468,0.00654,0.83107,0.75299,0.79874,0.67051,0.62982,0.92789,0.01597,3.30681e-05,3.30681e-05,3.30681e-05
95,1231.23,0.26516,0.16444,0.00648,0.79917,0.76679,0.80457,0.67916,0.62724,0.90434,0.01586,2.89398e-05,2.89398e-05,2.89398e-05
96,1243.42,0.25831,0.15193,0.0061,0.79192,0.77925,0.79662,0.66963,0.62134,0.93923,0.01568,2.48115e-05,2.48115e-05,2.48115e-05
97,1255.59,0.25376,0.14993,0.00602,0.77592,0.78969,0.80104,0.67334,0.62131,0.91913,0.01568,2.06832e-05,2.06832e-05,2.06832e-05
98,1268.21,0.25866,0.16356,0.00611,0.77894,0.79497,0.80016,0.67339,0.61938,0.9257,0.01564,1.65549e-05,1.65549e-05,1.65549e-05
99,1280.43,0.25269,0.15278,0.00606,0.81941,0.75714,0.80405,0.67876,0.61637,0.89944,0.01554,1.24266e-05,1.24266e-05,1.24266e-05
100,1292.61,0.25444,0.15851,0.00596,0.80779,0.7587,0.80155,0.67758,0.61411,0.90987,0.01544,8.2983e-06,8.2983e-06,8.2983e-06
